"Code 1"	"Code 2"	"Code 3"	"Original Source"	"Original Code"	"English Title"	"Chinese Title"	"Japanese Title"	"Korean Title"	"English Definition"	"Chinese Definition"	"Japanese Definition"	"Korean Definition"	"Type"
"01"	"05"	210	"GB 97"	4.28	"Wry mouth (facial paralysis)"	"口僻"			"It is usually caused by wind attacking the face with phlegm turbidity that obstructs the meridians. Clinical manifestations are sudden onset of facial numbness and distortion."	"多由风邪入中面部，痰浊阻滞经络所致。以突发面部麻木，口眼喎斜为主要表现的痿病类疾病。同义词：面瘫"			"D"
"01"	"05"	300	"GB 97"	22.5	"Headache"	"头痛"			"It refers to the symptom characterized by pain in the head. It can be caused by invasion of wind cold and dampness heat, upper attack of wind yang and fire toxin, blockage of phlegm turbidity which leads to unsmooth flow of meridian qi and reverse flow of qi and blood, or deficiency of qi, blood, nutrient essence, failure of clear yang to ascend, and malnutrition of the brain. Apart from the diseases of brain system, skull injury, and diseases of eyes, mouth and nose, it also can be seen in systemic diseases. In addition, headache can be an independent disease, such as migraine and trigeminal neuralgia."	"患者自觉头部疼痛的症状。风寒湿热等邪外侵，风阳火毒上扰，痰浊瘀血阻滞，致经气不利，气血逆乱，或因气血营精亏虚，清阳不升，脑神失养等，均可导致头痛。除脑系疾病、头颅损伤及眼、口鼻等头部病变外，许多全身性疾病也都可以导致头痛。头痛作为主症还可以是独立的病种，如偏头风、面风痛等。"			"D"
"01"	"05"	"310"	"GB 97"	"4.29"	"Migraine [pain]"	"偏头风［痛］"			"It is caused by wind, fire, phlegm and saliva or invasion of wind-cold, or anger and anxiety or stress, or upward attack of liver yang which obstructs the meridians, leading to the imbalance of yin and yang, and the reverse flow of qi and blood to the head. Clinical manifestation is repeated severe headache marked by recurrence,repeated change of location,sudden occurrence and abatement."	"因风火痰涎或风寒入侵，或恼怒紧张，或肝阳上扰，致使经络痹阻，阴阳失调，气血逆乱于头部而成。以反复发作、或左或右、来去突然的剧烈头痛为主要表现的痛病类疾病。"			"D"
"01"	"05"	320	"KCDOM-3"	"U23.2"	"Head-shaking"	"風頭旋"		"풍두선"					"D"
"01"	"05"	410	"KCDOM-3"	"U23.7"	"Convulsive disease"	"痙痓"		"경치"	"any diseased state marked by neck rigidity, convulsion of the limbs, and even clenched jaw and opisthotonos"				"D"
"01"	"05"	420	"KCDOM-3"	"U23.6"	"Tremor"	"震顫"		"진전"	"a diseased state characterized by involuntary trembling of the head or limbs"				"D"
"01"	"05"	"430"	"GB 97"	"4.32"	"Cerebral tinnitus"	"脑鸣"			"It is usually caused by deficiency of the brain marrow, or fire depression, and accumulation of phlegm and dampness. Clinical manifestation is the patient’s subjective feeling of ringing in the brain."	"多因多因脑髓空虚，或因火郁，痰湿阻滞所致。以自觉脑内如虫蛀鸣响为主要表现的脑神疾病。"			"D"
"01"	"05"	440	"GB 97"	22.6	"Vertigo"	"眩晕"			"It refers to subjective feeling of dizziness and swirling in seeing things. It is either chronic or paroxysmal. The focus of this problem is usually in the brain. It is usually caused by failure of qi, blood, nutrient essence to nourish the head; or upper attack of wind yang and fire heat; or obstruction of clear yang by phlegm turbidity or stagnant blood. It can be seen in diseases such as wind vertigo, cerebral artherosclerosis, deficiency type of vertigo, ear dizziness, dizziness during pregnancy, eclampsia, postpartum faint due to hemorrhage, kinesia, brain atrophy, neurasthenia as well as interior injury of head, cervical spine syndrome, drug poisoning, brain tumor and diseases of eyes, nose and ears."	"自觉头晕眼花，视物旋转动摇的症状。有经常性与发作性的不同，病位主要在脑髓清窍。多因气血营精不能上荣于头，或因风阳、火热上扰，痰浊、瘀血阻滞，清阳被遏等所致。风眩、脑络痹、虚眩、耳眩晕、子眩、子痫、产后血晕、晕动病、脑萎、神劳等疾病，头部内伤、项痹、某些药物中毒、脑瘤及眼耳鼻等五官疾病，皆可出现眩晕的症状。"			"D"
"01"	"05"	510	"KCDOM-3"	"U23.5"	"Syncope"	"厥症"		"궐증"	"a morbid state characterized by temporary loss of consciousness with cold extremities up to the elbows and knees or beyond, the same as collapse"				"D"
"01"	"05"	610	"GB 97"	22.8	"Amnesia"	"健忘"			"It refers to poor memory and forgetfulness, usually caused by deficiency of heart and spleen, insufficiency of essence due to senility, or blockage of stagnant blood and phlegm. It can be seen in mental overstrain, brain atrophy, interior injury of head and poisoning."	"记忆力差、遇事易忘的症状。多因心脾亏虚，年老精气不足，或瘀痰阻痹等所致。常见于神劳、脑萎、头部内伤、中毒等脑系为主的疾病之中。"			"D"
"01"	"05"	710	"GB 97"	4.11	"Apoplexy"	"中风  "			"It is caused by reverse flow of qi and blood, blockage of brain vessels or intracranial bleeding. Clinical manifestations are faint, hemiplegia, numbness of limbs, and aphasia due to stiff tongue."	"因气血逆乱，脑脉痹阻或血溢于脑所致。以昏仆、半身不遂、肢体麻木、舌蹇不语等为主要表现的脑神疾病。"			"D"
"01"	"05"	810	"GB 97"	22.3	"Spontaneous sweating"	"自汗"			"It refers to persistent perspiration that is not due to tiredness, hot weather, thick clothes and diaphoretic, usually aggravated on exertion. It is caused by disharmony of nutrient phase and defensive phase, weakness of superficies and outflow of healthy qi. Diseases that cause spontaneous sweating include consumptive diseases, prostration disease, sunstroke and goiter."	"不因劳累、炎热、衣着过暖、服用发汗药等因素而时时汗出，动辄益甚的汗出异常症状。营卫不和、表虚不固、正气外越等为自汗的常见原因。引起自汗的常见疾病有虚劳类、脱病类疾病，中暑、瘿气等。"			"D"
"01"	"05"	820	"GB 97"	22.4	"Night sweating"	"盗汗"			"It refers to sweating during sleep and stops when one awakes. It is caused by deficiency of yin blood and encumbrance of qi activity by dampness. It can be seen in tuberculosis, rickets and convalescent stage of warm disease."	"睡时汗出，醒后汗止的汗出异常症状。常因阴血不足，湿阻气机等所致。痨病、佝偻病和外感温热病恢复期多有盗汗。"			"D"
"01"	"05"	910	"KCDOM-3"	"U23.0"	"Head wind"	"頭風; 腦風"		"두풍; 뇌풍"	"(1) chronic headache with repeated recurrence; (2) a general term for affections of the head caused by pathogenic wind, including headache, dizziness, facial paralysis, and itching of the scalp with much scurf"				"D"
"01"	"05"	911	"KCDOM-3"	"U23.1"	"Head-wind syndrome"	"首風"		"수풍"					"D"
"01"	"05"	920	"KCDOM-3"	"U23.3"	"Prodrome of wind stroke"	"中風前兆證"		"중풍전조증"	"symptoms indicating the onset of wind stroke, such as headache and dizziness, numbness and  eakness of the limb"				"D"
"01"	"05"	921	"KCDOM-3"	"U23.4"	"Sequela of wind stroke"	"中風後遺證"		"중풍후유증"	"functional disturbances following an attack of wind stroke, such as hemiplegia, dysphasia and dementia"				"D"
"01"	"06"				"Other Diseases of Internal Medicine"								"D"
"01"	"06"	"110"	"GB 97"	6.15	"Dry hypochondriac pain"	"干胁痛"			"It is caused by pulmonary tuberculosis involving pleura, scorching yin fluid and causing stagnation of qi and blood and disharmony of collaterals. Clinical manifestations are stabbing pain in chest and hypochondrium, dry cough and pleural friction sound."	"因肺痨等病变侵及胸膜，灼烁阴液，气血瘀滞，络脉不和。以胸胁刺痛，干咳，胸膜摩擦音等为主要表现的痛病类疾病。"			"D"
"01"	"06"	210	"GB 97"	3.11	"Mumps"	"痄腮"			"It is caused by invasion of pestilent warm-heat that obstructs the shaoyang meridian. Clinical manifestations are fever, swelling and painful cheeks."	"温热疫毒侵袭，壅遏少阳经脉所致。以发热，腮部肿胀、疼痛为主要表现的疫病类疾病。"			"D"
"01"	"06"	310	"GB 97"	3.19	"Malaria"	"疟疾"			"It is caused by bites of mosquito, through which plasmodium enters the blood, resulting in struggle between defense qi and malaria pathogen. Clinical manifestations are alternate attack of chill and fever, periodic attack, headache relieved after sweating, and mass in the left hypochonrium."	"被疟蚊叮咬，疟邪入血，卫气与疟邪交争为病。以往来寒热，休作有时，头痛，汗出而解，日久左胁下有痞块等为主要表现的疫病类疾病。"			"D"
"01"	"06"	320	"KCDOM-3"	"U31.9"	"Parasitic toxin disease"	"蠱病"		"고병"					"D"
"01"	"06"	410	"GB 97"	4.1	"Lily disease"	"百合病"			"Usually occurring after acute febrile disease, or poisoning and head disease, it is caused by remnant pathogen, the insufficiency of yin fluid, imbalance of qi and blood, malnutrition of meridians and mental confusion. Clinical manifestations are absentmindedness and discomfort in walking, sleeping and dieting."	"多继发于急性热病，或中毒、脑部疾患等之后，余邪未尽，阴液亏损，气血失调，经脉失养，心神惑乱。以神情恍惚，行、卧、饮食等皆觉不适为主要表现的脑神疾病。"			"D"
"01"	"06"	"420"	"GB 97"	9.1	"Wind edema"	"风水"			"It is caused by the invasion of exogenous pathogenic wind, resulting in spasm of blood vessels, blood stasis and retention of water. Clinical manifestation is the sudden onset of localized edema."	"因外界风邪刺激，脉络挛急，血瘀水停所致，以突发局限性水肿为特征的水肿类疾病。"			"D"
"01"	"06"	510	"GB 97"	3.4	"Summer-heat warmth [pestilence]"	"暑温[瘟]"			"It is caused by invasion of pestilent summer-heat into the body due to the bites of mosquito, attacking the brain and harassing the mind. Clinical manifestations are sudden high fever in summer, headache, vomiting, stiff neck, even coma and spasm."	"暑热疫毒随蚊子叮咬而进入人体，上犯于脑，扰乱神明。以暑季骤起高热，头痛，呕吐，项强，甚则神昏、抽搐为主要表现的疫病类疾病。"			"D"
"01"	"06"	520	"GB 97"	3.3	"Spring warmth [pestilence]"	"春温[瘟]"			"It is caused by invasion of pestilent warm-heat into the blood through the mouth and nose, attacking the brain and harassing the mind. Clinical manifestations are sudden high fever in winter and spring, headache, stiff neck, vomiting, macula, restlessness, and even coma and delirium."	"温热疫毒经口鼻而入，侵及营血，上犯于脑，扰乱神明。以冬春季骤起高热，头痛，项强，呕吐，发斑，烦躁，继则神昏、惊厥为主要表现的疫病类疾病。"			"D"
"01"	"06"	530	"GB 97"	3.15	"Dampness-warmth [pestilence] disease"	"湿温[瘟]"			"It is caused by invasion of pestilent dampness-heat, through the nose and mouth, which accumulates in the middle energizer and cause stagnation of qi and steaming of dampness and heat. Clinical manifestations are consistent fever, epigastric fullness, abdominal distention, greasy tongue coating and slow pulse, dull facial expression, roseola or psoriasis, left hypochondriac mass and decreased level of leucocyte."	"湿热疫疠之邪，经口鼻而入，蕴结中焦，阻滞气机，湿热熏蒸弥漫而成。以持续发热，脘痞腹胀，苔腻脉缓，神情淡漠，玫瑰疹或白疕，左胁下痞块，白细胞减少为主要表现的疫病类疾病。"			"D"
"02"					"Diseases of External Medicine"								"D"
"02"	"01"	100	"GB 97"	11.14	"Breast lump (hyperplasia of mammary gland)"	" 乳癖"			"It is caused by interior injury due to emotional changes, disharmony of thoroughfare and conception vessels, resulting in binding of phlegm, stasis and turbidity. Clinical manifestations are lumps of various sizes in the breast, pain, mammary diseases related to the menstrual cycle."	"因情志内伤，冲任失调，痰瘀凝结所致。以乳房有形状大小不一的肿块，疼痛，与月经周期相关为主要表现的乳房病类疾病。"			"D"
"02"	"02"	"100"	"GB 97"	19.1	"Interior hemorroid"	" 内（里）痔"			"It is caused by exterior attack of wind dampness, interior accumulation of heat toxin, and downward flow of dampness heat to the anus, or spleen deficiency with qi collapse, or prolonged sitting, standing or overloading and constipation that lead to the stagnation of qi and blood in the anus. Clinical manifestations are varicosis above the anal dentate line covered with membrane, blood stool, prolapse of hemorroids and constipation."	"因外感风湿，内蕴热毒，湿热下注肛门，或脾虚气陷，或久坐久立、负重、便秘等，使气血瘀滞于肛门所致。以肛门齿线以上发生静脉曲张团块，表面覆以黏膜，常有便血，痔核脱出，便秘等为主要表现的痔病类疾病。"			"D"
"02"	"02"	"200"	"GB 97"	19.5	"Fissured anus"	"裂肛"			"It is caused by intestinal dryness with heat retention or insufficiency of yin fluid, dry feces or downward flow of dampness heat. Clinical manifestations are fissure or ulceration of anal skin or subcutaneous tissue, constipation, anal pain and hemorrhage during or after defecation."	"因热结肠燥或阴津不足，燥屎裂伤肛门皮肤，或湿热下注所致。以肛管皮肤及皮下组织裂开或形成溃疡，便秘，排便时和排便后肛门部疼痛、出血为主要表现的肛门疾病。同义词：肛裂"			"D"
"02"	"03"	"100"	"GB 97"	"12.2.5"	"Furunculosis complicated by septicernia"	"疔疮走黄"			"It is caused by exuberance of fire toxin in the rooted furuncle, or invasion of poisonous pathogenic factors into the blood and viscera due to improper initial treatment and pinching. Clinical manifestations are sinking of the center of the furuncle without pus, diffusive swelling which spreads to the surrounding areas, and accompanied by chill, high fever, restlessness, and even systemic symptoms such as coma and delirium."	"因疔疮火毒炽盛，早期失治未能及时控制，或因挤压等，使邪毒走散入血，内攻脏腑所致。以原发病灶疮顶陷黑无脓，肿势散漫，迅速向周围扩散，并有寒战高热、烦燥，甚至神昏谵语等全身症状的疔疮类疾病。"			"D"
